food_name,calories,carbs,protein,fat
감자볶음_감자,52,8.95,1.23,1.31
감자볶음_감자_당근,47,7.79,1.08,1.36
감자볶음_채소,88,17.09,2.3,1.36
감자볶음_풋고추,102,16.68,2.8,3.09
감자볶음_양파,122,17.12,2.5,4.96
감자볶음_햄,159,13.05,5.0,9.72
건새우볶음,109,5.45,9.9,5.12
건새우볶음_건새우,120,4.96,15.53,3.87
건새우볶음_건새우_꽈리고추,71,5.65,7.11,2.3
건새우볶음_풋고추,163,12.71,10.7,7.62
건표고버섯볶음_건표고버섯,37,7.51,2.03,1.99
고추잡채,67,4.21,4.18,3.91
곱창볶음_돼지고기,182,13.81,9.7,10.37
김치볶음,38,4.34,1.2,1.74
김치볶음_김치,34,3.76,0.98,1.62
김치볶음_돼지고기,58,4.6,2.4,3.34
김치볶음_참치,72,5.44,5.0,3.47
낙지볶음,74,7.79,6.2,2.24
느타리버섯볶음_느타리버섯,21,2.36,1.25,1.42
느타리버섯볶음_느타리버섯_채소,20,2.87,1.32,1.1
닭모래집볶음,72,3.82,8.19,2.28
닭볶음(닭갈비),166,14.5,13.9,5.76
돼지고기볶음_김치,109,6.81,9.5,4.69
돼지고기볶음_돼지고기,134,6.43,9.53,7.88
돼지고기볶음_돼지고기_버섯,102,6.51,8.41,4.87
돼지고기볶음_돼지고기_오징어,136,6.89,8.77,8.22
돼지고기볶음_돼지고기_채소,106,5.65,7.77,5.85
돼지고기볶음_케찹,173,7.13,19.1,6.88
두부김치,66,3.6,3.8,3.96
두부김치_돼지고기,84,4.06,6.76,4.44
떡볶이_소고기,87,15.1,2.0,2.19
떡볶이_소고기_버섯,77,14.17,1.9,1.61
떡볶이_어묵,130,27.18,3.2,1.3
떡볶이_양배추,60,13.36,1.3,0.36
떡볶이_카레,91,11.64,2.3,3.75
라볶이,113,18.5,2.0,3.39
마늘쫑볶음_간장,89,8.18,3.0,5.21
마늘쫑볶음_건새우,61,5.65,5.2,2.11
마늘쫑볶음_멸치,64,4.65,7.9,1.56
마늘쫑볶음_건어물,73,6.25,7.4,2.16
마파두부,139,9.54,8.2,7.42
멸치볶음,114,5.15,14.9,3.41
멸치볶음_견과류,172,7.45,13.0,10.41
멸치볶음_꽈리고추,79,5.59,8.03,2.74
멸치볶음(멸치만),114,5.15,14.9,3.41
문어볶음,67,5.55,5.9,2.63
미역줄기볶음,26,2.85,0.8,1.86
미역줄기볶음_미역줄기,39,3.14,1.23,3.12
삼겹살볶음_낙지,235,10.03,11.3,16.18
새송이버섯볶음_새송이버섯,25,3.46,1.52,1.61
새송이버섯볶음_새송이버섯_채소,25,3.51,1.4,1.5
소고기볶음,163,3.12,7.0,13.07
소고기볶음_고추장,143,7.23,5.9,9.75
소고기볶음_버섯,97,4.29,6.1,6.35
소시지볶음,133,6.17,7.0,8.95
소시지볶음_채소,134,6.15,7.01,8.95
순대볶음,150,27.39,2.9,3.19
순대볶음_곱창,115,13.19,5.45,4.74
순대볶음_채소,89,14.81,1.8,2.71
양파볶음,68,4.71,0.9,5.18
어묵볶음,125,15.39,7.3,3.87
어묵볶음_어묵,89,11.02,5.07,2.93
어묵볶음_어묵_채소,80,9.87,4.23,2.76
어묵볶음_채소,81,9.87,4.2,2.76
오리볶음,171,7.3,10.47,11.27
오징어볶음,88,7.25,10.1,2.16
오징어볶음_채소,88,7.23,10.06,2.16
오징어채볶음,164,6.56,25.48,3.41
유산슬,71,4.84,9.09,1.96
잔멸치볶음,118,5.82,14.1,3.94
잔멸치볶음_간장,194,10.14,14.9,10.02
잔멸치볶음_견과류,164,6.15,13.6,9.77
잔멸치볶음_잔멸치,118,5.82,14.05,3.94
잔멸치볶음_잔멸치_견과류,163,6.13,13.61,9.76
잔멸치볶음_잔멸치_꽈리고추,64,3.1,7.65,2.23
잔멸치볶음_풋고추,93,5.97,9.6,3.28
잔멸치볶음_모듬,115,6.59,10.6,5.11
잡채_소고기,162,21.09,3.8,7.33
잡채_부추,68,10.37,2.6,1.89
주꾸미볶음,74,8.01,6.9,1.9
주꾸미볶음_채소,74,7.99,6.94,1.91
죽순볶음,133,6.19,4.3,10.85
중식잡채,83,13.58,2.3,2.24
쫄볶이,150,29.37,4.7,1.41
파래볶음,53,8.21,3.28,2.88
팔보채,73,1.56,10.2,2.69
표고버섯볶음,35,3.96,1.7,2.11
표고버섯볶음_표고버섯,19,3.47,1.11,1.0
표고버섯볶음_표고버섯_채소,22,3.76,1.12,1.19
해물볶음,137,9.29,14.7,4.45
햄채소볶음,67,3.82,6.3,3.03
호박볶음_호박,27,3.53,0.84,1.32
호박볶음_호박_채소,34,3.68,0.86,1.96
김치 돼지고기볶음,113,4.26,8.1,6.61
꽈리고추볶음,145,12.59,2.4,9.86
꽈리고추볶음_멸치,79,5.6,8.0,2.74
꽈리고추볶음_잔멸치,64,3.1,7.6,2.23
낙지 삼겹살 볶음,151,3.73,9.1,10.55
닭볶음,137,12.63,14.7,3.01
두부볶음_돼지고기,197,13.12,12.4,10.52
매운 어묵볶음,90,11.02,5.1,2.93
모듬버섯볶음,69,6.82,3.0,4.56
버섯 잡채,149,6.28,4.8,12.22
베이컨채소볶음,142,10.06,6.3,8.81
브로콜리 버섯볶음,24,2.99,1.3,1.15
소간 채소볶음,120,7.74,10.5,5.29
소고기채소볶음,128,3.35,5.1,10.08
소곱창 볶음,178,4.99,9.0,13.58
소시지 케첩볶음,252,12.93,11.5,17.08
양송이버섯볶음_소고기,104,5.17,4.5,7.58
어묵 감자볶음,208,23.66,8.2,9.07
어묵잡채,126,9.87,6.5,6.53
우엉볶음,160,16.33,4.1,9.08
제육볶음,151,5.73,12.2,8.39
제육볶음_채소,108,5.66,7.7,5.92
제육볶음_오징어,140,6.9,8.8,8.27
콩나물잡채,103,3.76,4.8,7.86
피망볶음,138,11.12,1.7,9.8
호박고지볶음,104,20.28,2.4,2.17
가자미조림,62,4.41,7.9,1.37
갈치조림_무,65,4.44,6.31,2.4
감자조림,66,13.29,1.58,0.85
고등어조림_무,94,5.02,8.4,4.27
고등어조림_배추김치,75,4.32,6.5,3.45
고등어조림_모듬채소,60,3.42,5.1,2.81
고추조림,40,6.89,1.9,0.8
고추조림_멸치,57,4.69,7.08,1.21
꽁치조림_채소,72,4.75,8.85,1.9
꽁치조림_김치,61,3.57,6.0,2.63
달걀조림,109,6.53,9.01,4.79
닭도리탕,78,5.6,6.51,3.34
닭조림,66,6.36,6.2,1.56
두부조림,142,10.25,11.5,6.18
땅콩조림,268,15.91,12.0,19.42
멸치조림,150,6.5,15.0,6.69
무조림,47,8.57,2.4,0.73
미트볼조림,126,11.5,5.1,6.99
버섯조림,33,6.83,2.04,0.74
삼치조림,63,4.45,7.7,1.49
양미리조림,143,5.61,18.1,4.45
어묵조림,179,22.68,9.6,5.61
어묵조림_풋고추,173,21.18,9.3,5.72
연근조림,71,14.28,1.54,1.04
오징어조림,61,5.48,8.2,0.66
우엉조림,88,17.89,2.7,1.05
장조림_메추리알,96,5.61,6.62,4.94
쥐포조림,197,23.08,19.0,2.97
코다리조림,68,3.86,10.1,1.18
코다리조림_무,56,3.46,7.8,1.04
코다리조림_간장,77,6.68,10.5,0.76
건갈치조림,96,3.68,11.2,3.68
건꼴뚜기조림_풋고추,288,10.14,29.4,13.55
게조림,21,0.31,4.2,0.18
고구마조림,167,38.53,2.5,0.61
곤약조림,31,5.19,0.8,1.46
꽈리고추조림_멸치,57,4.7,7.1,1.21
다시마조림,60,6.96,3.1,3.35
단호박조림,71,15.15,2.2,0.94
도루묵조림,103,5.73,11.3,3.09
돼지고기 장조림,150,7.25,16.3,5.6
돼지고기 장조림_메추리알,143,6.02,14.5,6.12
마늘쫑조림_멸치,60,9.13,4.7,1.05
메추리알 돼지고기장조림,131,4.62,12.5,6.35
메추리알 어묵조림,156,15.39,9.3,6.19
메추리알장조림_꽈리고추,96,5.61,6.6,4.94
모듬 콩조림,181,15.38,11.1,9.11
새우조림,72,3.62,8.8,2.26
소고기 장조림,188,6.9,14.9,10.52
소고기 장조림_메추리알,152,6.22,14.4,7.12
완자조림,168,12.47,14.2,6.25
적어조림,54,3.33,7.0,0.95
전어조림,60,1.9,9.0,1.22
콩조림,198,22.36,13.5,6.44
감자튀김,103,14.28,1.9,4.35
고구마맛탕,160,31.45,0.61,3.66
고구마튀김,193,29.37,2.7,6.86
고추튀김,218,26.51,5.9,9.24
김말이튀김,132,19.56,1.1,5.42
깐쇼새우,150,14.7,7.9,6.28
닭튀김,155,5.92,16.3,6.6
닭튀김_양념,125,6.3,10.7,6.16
돈가스,148,9.47,9.1,7.61
떡강정,225,40.75,2.8,5.72
라조기,126,9.94,10.0,5.7
복어튀김,277,13.55,29.5,10.38
북어강정,478,42.51,20.9,24.43
생선까스,105,5.12,9.0,4.93
생선까스_소스,232,7.25,7.58,18.96
쥐포튀김,184,10.54,13.7,9.45
탕수육,113,11.21,6.7,4.4
새우튀김,145,16.54,7.1,5.52
오징어튀김,81,3.83,5.2,4.69
가자미튀김,94,2.89,5.1,6.54
가지탕수,154,21.21,2.2,6.5
갈치튀김,78,1.85,4.6,5.47
게맛살튀김,213,26.31,6.1,8.61
고구마깻잎튀김,169,29.95,2.6,4.0
고등어튀김,126,2.29,6.2,9.68
김부각,415,55.06,14.9,18.8
깐풍기,190,16.42,13.3,7.7
깻잎튀김,238,20.56,7.0,13.75
꽁치튀김,105,2.41,5.3,7.84
난자완스,198,10.16,7.9,13.51
느타리버섯튀김,227,19.17,6.4,13.64
달걀튀김,256,14.74,10.2,16.26
닭강정,219,21.41,17.9,6.21
닭고기 탕수,95,8.8,7.4,3.15
대구튀김,285,13.28,27.0,12.5
도라지튀김,161,16.74,5.2,7.87
도미튀김,301,18.9,25.9,12.22
동태튀김,146,8.19,10.7,7.22
돼지갈비강정,382,20.7,25.8,19.89
돼지고기강정,174,8.36,14.7,8.47
돼지고기튀김,222,6.24,20.9,11.67
두부 탕수,113,14.02,4.2,4.35
두부튀김,128,10.08,6.7,6.5
등심돈가스,190,13.9,14.3,7.7
비프까스,208,12.25,8.1,13.68
새우 탕수,248,19.95,18.2,9.94
소고기튀김,258,10.11,10.4,18.92
소시지튀김,309,19.73,13.8,18.67
식빵튀김,309,43.69,7.1,11.63
쑥튀김,234,19.95,6.6,13.71
양념 돼지고기튀김,189,13.89,12.9,8.58
어묵튀김,180,15.34,8.5,9.03
연근튀김,156,16.27,3.1,8.36
오징어탕수,158,13.13,8.3,7.51
우럭튀김,289,19.21,24.7,12.12
임연수튀김,369,17.54,26.5,20.0
잔멸치 튀김,67,2.9,4.0,4.12
조기튀김,144,3.62,13.4,7.77
채소튀김,101,11.65,1.3,5.28
탕수어,281,38.96,12.6,7.71
가지나물,24,3.73,1.1,0.85
고구마줄기나물,22,2.42,0.6,1.13
고구마줄기나물_고춧가루,27,4.23,1.2,0.69
고구마줄기나물_들깨,39,3.93,1.5,2.09
깻잎나물,47,6.25,2.8,1.91
냉이나물,33,5.44,2.4,0.86
미나리나물_고추장,25,4.83,1.2,0.59
미나리나물_모듬,20,2.97,1.0,0.74
미나리나물_팽이버섯,16,1.96,0.8,0.81
배추나물,38,4.76,2.2,1.55
배추나물_간장,31,4.07,1.8,1.17
숙주나물,10,0.82,0.9,0.53
숙주나물_미나리,18,1.97,1.1,0.84
시금치나물_고추장,24,3.19,1.6,0.95
시금치나물_당근,23,2.78,1.6,0.99
시래기나물,60,10.61,2.1,1.78
시래기나물_간장_소금,30,2.65,0.93,1.92
열무나물_된장,30,3.61,2.2,1.15
유채나물,36,4.89,3.7,1.07
유채나물_간장_소금,22,2.4,2.1,0.89
유채나물_된장,30,3.65,2.79,0.97
참나물,80,15.97,2.4,1.81
청경채나물,14,1.59,1.06,0.58
취나물_된장,63,10.79,3.0,1.81
취나물무침_간장,25,3.64,1.0,1.01
취나물무침_소금,99,12.32,3.4,4.95
콩나물무침_고추,29,2.64,2.6,1.54
콩나물무침_당근,27,2.9,2.3,1.25
콩나물무침_당근_시금치,23,2.15,2.1,1.17
콩나물무침_부추,23,2.26,2.1,1.15
콩나물무침_시금치,21,1.82,2.0,1.12
톳나물_두부,30,2.55,2.67,1.6
고사리나물,34,3.57,2.7,1.65
고춧잎나물,30,3.33,2.1,1.44
근대나물,56,6.4,2.5,2.85
냉이초나물,77,12.32,4.2,2.47
도라지나물,36,5.35,0.8,1.47
머위나물,25,2.42,1.5,1.34
모듬배추나물_된장,33,4.32,1.7,1.26
무나물,28,3.86,0.7,1.14
무청나물,80,6.04,2.8,5.44
민들레무침,27,4.56,1.2,0.72
방풍나물_고추장,37,7.19,1.5,0.79
방풍나물_된장,31,4.9,1.6,0.94
방풍나물_소금,23,3.68,1.1,0.79
부추나물,18,1.99,1.2,0.88
비름나물,27,3.82,1.9,0.99
비름나물_간장,24,2.78,1.7,1.08
비름나물_된장,28,3.56,2.2,1.05
쑥갓나물,19,1.85,1.3,0.95
쑥갓나물_두부,33,2.23,3.1,1.48
쑥갓나물_모듬채소,25,2.11,2.1,1.16
씀바귀나물,38,6.54,1.5,1.11
애호박나물,37,5.51,1.3,1.44
양배추 초나물,66,9.44,2.0,2.75
얼갈이 나물,48,4.0,1.9,3.05
오이나물,73,2.96,1.3,6.42
토란대나물,32,3.88,0.9,1.68
간재미회무침,47,6.47,4.73,0.47
개고기무침,121,3.76,7.63,8.82
곤약무침_마요네즈,83,3.62,0.7,7.7
골뱅이무침_소면,102,13.91,8.4,1.55
과일샐러드,75,6.74,0.38,5.49
굴무침_채소,41,4.46,3.3,1.23
굴무침_무,29,3.71,2.2,0.62
김무침,83,12.69,7.92,4.04
낙지무침,59,4.5,9.6,0.37
노각무침,20,3.98,0.9,0.43
다시마무침,60,6.96,3.1,3.35
단무지무침,16,2.5,0.4,0.57
달래무침,34,4.85,1.4,1.31
더덕무침,65,14.72,1.29,0.65
도라지생채,67,14.51,1.5,0.97
도라지생채_북어,152,12.47,20.1,2.38
도토리묵무침,56,12.04,0.6,0.59
돌나물,24,5.23,0.64,0.39
두릅무침,74,11.6,3.4,2.58
마늘장아찌무침,99,21.85,1.88,0.7
마늘쫑무침,57,12.02,2.2,0.64
모자반무침,19,4.36,1.29,0.4
무말랭이무침,88,16.82,3.3,1.2
무말랭이무침_오징어,150,21.07,10.0,2.94
무생채_굴,40,6.17,2.8,0.7
무생채_미나리,46,8.53,1.4,1.12
미나리무침,20,2.85,1.0,0.85
미나리무침_고추장,20,3.57,0.9,0.5
배추 겉절이,23,4.52,1.26,0.39
배추 겉절이,24,4.68,1.3,0.38
부추무침_양파,19,3.09,1.1,0.48
부추무침_채소,24,3.38,1.3,1.11
북어채무침,149,7.22,23.17,2.65
상추 겉절이,21,3.38,0.9,0.69
샐러드_단호박,128,10.28,1.23,9.49
양장피,81,5.33,10.7,1.8
얼갈이 겉절이,21,3.61,1.12,0.51
얼갈이 겉절이,22,4.12,1.3,0.43
오이무침,35,5.44,1.3,1.28
오이생채_부추,17,3.47,0.9,0.27
오이생채_양파,24,4.58,1.3,0.42
오이생채_고추장,23,4.39,0.9,0.51
오이지무침,189,15.13,2.3,13.71
오이지무침_고추,28,4.46,1.0,0.99
오징어무침_채소,59,4.88,7.7,1.04
오징어채무침,118,9.78,14.2,2.78
참나물 겉절이,17,2.43,0.8,0.72
참나물 겉절이_단감,22,3.41,1.0,0.75
청포묵 무침,43,6.54,1.3,1.68
탕평채,73,6.29,2.4,4.34
톳나물초무침,19,4.78,1.11,0.37
파래무침,49,8.65,3.6,1.11
파래무침_파래,43,9.24,3.82,1.11
파래무침_파래_채소,43,9.7,3.64,0.95
파래무침_무,21,3.92,1.3,0.51
파래무침_액젓,22,2.61,1.7,1.12
파무침,40,5.72,1.3,1.7
풋고추된장무침,45,7.94,1.9,0.92
풋마늘무침,38,8.05,1.31,0.82
피조개무침,77,9.48,7.4,1.33
가오리회무침,47,6.47,4.7,0.47
감자샐러드,161,15.59,2.7,9.97
겨자채,120,4.02,5.4,8.88
단호박 샐러드,125,10.27,1.2,9.28
달걀 샐러드,165,5.49,6.0,13.17
닭가슴살 샐러드_마요네즈,54,2.82,4.0,2.96
닭가슴살 샐러드_드레싱,37,2.03,4.1,1.36
닭고기냉채,72,5.72,10.8,0.92
닭튀김 샐러드,79,3.98,3.8,5.3
돌나물무침,24,5.23,0.6,0.39
두부냉채,94,4.57,7.9,5.0
마늘쫑장아찌무침,79,17.75,1.3,0.58
마카로니 샐러드,100,8.13,4.1,5.56
메밀묵 무침,65,12.05,1.6,1.27
멕시컨샐러드,96,7.11,3.7,5.94
문어무침,63,4.91,7.2,1.95
미역 오이무침,61,12.32,1.8,1.75
뱅어포무침,371,10.32,43.7,16.11
부추 겉절이,24,3.38,1.3,1.11
부추 채소무침,22,4.01,1.1,0.67
부추 초무침,23,3.66,1.1,0.78
브로콜리 두부무침,35,6.17,2.0,0.72
브로콜리무침,32,7.01,1.6,0.25
삼색냉채,68,7.21,5.6,1.9
새싹 샐러드,117,5.01,1.4,10.6
새우무침,321,15.47,37.0,11.77
소라무침,122,7.46,18.7,1.58
시금치 겉절이,54,6.28,3.0,2.51
쑥갓오이무침,37,5.57,1.9,1.06
양념 도토리묵,55,9.91,1.1,1.27
양배추 겉절이,39,6.5,1.7,1.24
양배추 샐러드,99,4.32,0.9,8.95
양배추부추무침,34,6.71,1.9,0.51
양상추 샐러드,78,4.84,1.1,6.29
어묵 오이무침,128,18.13,7.7,3.07
오이 도라지 생채,41,8.78,1.3,0.52
오이고추 된장무침,32,5.18,1.4,0.91
오이부추무침,26,5.68,0.9,0.35
옥수수샐러드,129,12.49,1.3,8.31
옥수수샐러드_햄,178,11.88,7.7,11.06
유채무침,60,12.47,3.4,0.67
쥐포무침,298,32.77,26.1,7.41
짜사이무침,43,3.66,0.4,3.04
참나물 무침_된장,15,1.85,0.7,0.71
참치 샐러드,200,2.96,10.8,16.18
천사채무침,73,2.95,3.3,5.51
치커리무침,16,2.35,0.8,0.48
콩나물 느타리무침,46,4.31,3.1,2.8
콩나물냉채,27,4.05,2.1,0.79
콩나물냉채_오이,42,6.95,2.8,0.96
해파리냉채,31,5.64,1.5,0.46
햄샐러드,149,16.65,4.4,7.38
홍어회무침,83,8.81,7.5,2.13
깻잎김치,45,7.35,3.1,1.19
부추김치,36,5.47,2.8,0.91
오이김치,39,7.83,2.5,0.29
가지김치,36,6.22,2.1,0.77
섞박지,41,7.43,2.3,0.84
양념채김치,53,7.5,3.3,1.55
오이 물김치,51,8.73,2.9,1.3
양념 바지락젓,50,2.07,5.8,1.97
양념 새우젓,67,6.78,7.3,1.5
양념 오징어젓,60,4.81,7.9,1.08
양념 오징어젓_낙지,66,5.27,8.2,1.33
더덕장아찌,118,17.5,2.0,5.07
무장아찌,116,14.25,2.5,5.97
오이장아찌,71,7.71,1.9,3.83
무말랭이장아찌,117,18.34,4.1,3.23
무숙장아찌,93,4.78,3.7,6.44
짜장소스,101,12.86,4.3,3.71
카레소스,70,9.75,2.7,2.33
고춧가루 양념장,140,14.39,5.9,7.19
기름장,640,0.92,0.2,69.06
쌈장,142,20.13,6.5,4.55
초간장,72,11.33,6.6,0.0
팥빙수,99,20.82,2.4,0.81
두유 카페라떼,30,2.12,1.4,1.76
두유 카페라떼_시럽,44,5.79,1.4,1.76
딸기넥타,31,7.96,0.4,0.09
딸기바나나 스무디,54,11.75,1.1,0.68
미숫가루(선식)음료,128,27.73,2.9,1.1
수박화채,42,7.79,1.2,0.87
아이스 카페라떼,31,3.05,1.4,1.5
아이스 카페라떼_시럽,46,6.73,1.4,1.5
아이스 카페라떼_카라멜,55,9.26,1.4,1.51
아이스 카페모카,58,9.65,1.6,1.53
아이스 카페모카_카라멜,73,13.69,1.6,1.54
아이스 카페모카_카라멜_휘핑크림,104,14.25,1.8,4.61
아이스 카페모카_휘핑크림,89,10.21,1.8,4.6
율무차,66,11.85,0.9,1.72
카페라떼,38,3.57,1.7,1.83
카페라떼_시럽,51,6.9,1.7,1.83
카페라떼_카라멜,59,9.24,1.7,1.84
카페모카,63,9.64,1.9,1.9
카페모카_카라멜,74,12.7,1.9,1.9
카페모카_카라멜_휘핑크림,105,13.26,2.1,4.98
카페모카_휘핑크림,93,10.19,2.1,4.98
커피(타먹는커피),51,9.81,0.5,1.17
감자범벅,95,21.91,2.3,0.05
파강회,42,6.33,1.2,1.71
육회,158,13.17,9.5,7.65
모듬회,133,5.15,22.5,2.31
계란 덮밥,152,21.33,4.7,4.85
곤드레밥,124,26.8,2.2,0.94
곤드레밥_양념장,87,17.09,2.09,0.97
기장밥,118,25.77,2.22,0.16
기장밥_찹쌀,118,25.4,2.3,0.36
김밥,185,33.81,5.8,2.63
김밥_계란,99,15.13,4.3,2.1
김밥_채소,102,18.05,3.5,1.58
묵밥,69,13.05,2.6,0.56
보리밥,118,25.69,2.26,0.17
볶음밥_계란,164,26.2,5.8,3.48
볶음밥_김치_돼지고기,193,34.92,5.2,2.95
볶음밥_배추김치_돼지고기,116,20.24,3.68,1.98
볶음밥_배추김치_소고기,118,20.55,3.45,2.05
볶음밥_새우,85,14.55,3.0,1.45
볶음밥_소고기,121,17.39,3.2,3.85
볶음밥_참치_김치,155,22.64,6.4,3.8
볶음밥_채소,115,21.37,2.9,1.69
볶음밥_해물,105,14.78,5.1,2.44
볶음밥_햄,204,37.61,5.1,3.04
비빔밥,204,32.13,6.0,5.52
비빔밥_소고기_양념장,87,15.69,2.75,1.34
비빔밥_열무,144,24.3,3.5,3.07
비빔밥_열무_양념장,114,22.08,3.35,1.28
수수밥,121,26.41,2.25,0.17
쌀밥,120,25.78,2.2,0.34
알밥,86,16.25,2.4,1.08
영양돌솥밥,111,23.8,2.35,0.31
오곡밥,166,34.26,4.4,0.69
오므라이스,106,18.49,2.9,1.88
율무밥,118,25.52,2.28,0.18
잡곡밥_보리,137,28.75,3.1,0.65
잡곡밥_보리_흑미,134,28.55,2.8,0.43
잡곡밥_서리태,133,27.58,3.3,0.63
잡곡밥_현미,133,27.88,3.0,0.65
잡채밥,102,18.82,2.9,1.31
주먹밥,135,25.52,2.3,2.09
짜장밥,134,25.26,4.0,1.54
차조밥,119,25.77,2.21,0.2
찰밥,120,25.75,2.2,0.34
카레라이스_돼지고기,164,29.04,4.6,2.84
카레라이스_돼지고기_모듬채소,99,18.44,2.7,1.52
카레라이스_오징어,117,20.69,4.3,1.83
카레라이스_두부,104,16.18,3.7,2.43
콩나물밥_소고기,96,18.93,2.8,0.85
콩나물밥_양념장,110,20.65,3.39,1.29
현미밥,120,25.87,2.3,0.39
현미밥_쌀,120,26.21,2.18,0.21
흑미밥,120,25.73,2.2,0.36
흑미밥_찹쌀,118,25.8,2.14,0.16
강낭콩밥,112,23.99,2.3,0.34
검정콩밥,121,25.08,2.7,0.56
검정콩밥_보리,143,29.94,3.2,0.66
고구마밥,139,30.44,2.3,0.35
닭고기 덮밥,102,17.33,5.6,0.72
밤밥,152,32.65,3.4,0.23
버섯 덮밥,101,18.47,2.6,1.63
소고기 국밥_내장,104,18.63,3.7,1.28
소고기 덮밥,120,18.92,3.3,3.07
순 현미밥,129,27.59,2.6,0.72
양송이 덮밥,93,19.64,1.9,0.65
오징어 덮밥,94,17.35,4.4,0.47
오징어 덮밥_채소,93,15.02,5.2,1.25
옥수수밥,113,24.3,2.1,0.35
완두콩밥,114,24.47,2.2,0.33
유부 초밥,200,26.78,6.0,7.09
채소밥,114,23.06,2.6,0.91
팥밥,119,25.45,2.5,0.34
혼합잡곡밥,118,25.21,2.4,0.42
계란빵,158,27.2,6.0,1.99
피자,231,23.49,11.5,9.48
호떡,147,20.14,2.7,5.91
시리얼_우유,85,13.15,2.9,2.24
감자샐러드 샌드위치,109,13.59,3.0,4.8
트위스터 샌드위치,56,3.47,3.6,2.95
햄샌드위치_치즈,252,26.33,8.3,12.58
국수,77,12.43,3.8,1.05
떡국_달걀,85,17.9,2.1,0.62
떡국_소고기,76,13.5,2.74,1.34
떡국_소고기_달걀,76,13.33,2.8,1.37
떡만두국,76,12.06,3.0,1.73
떡만두국_고기만두,61,9.69,2.46,1.43
라면,169,24.49,4.1,5.77
만두국_고기만두,43,5.32,2.24,1.49
만두국_김치만두,66,7.63,3.7,2.34
비빔국수,188,30.33,6.5,3.99
수제비_감자,88,17.65,2.9,0.27
스파게티,164,20.0,5.0,7.05
쌀국수,67,12.81,2.2,0.81
우동,52,9.54,1.56,0.65
자장면,105,19.22,3.77,1.15
잔치국수,67,12.19,2.35,0.83
짬뽕,74,12.29,2.7,1.31
쫄면,107,21.6,2.79,0.98
칼국수,85,17.53,2.4,0.26
칼국수_바지락,54,9.36,2.4,0.61
칼국수_해물,78,14.74,3.1,0.39
콩국수,129,20.48,6.0,2.21
고기만두,96,13.59,5.4,1.81
군만두,219,25.22,8.5,9.25
김치 고기만두,294,42.38,16.2,5.26
김치만두,61,7.05,4.1,1.53
만두탕수,88,11.38,3.0,3.38
모밀국수,126,25.31,4.8,0.42
물냉면,83,14.21,4.2,0.83
물만두,98,13.04,6.6,2.42
미트 스파게티,109,18.58,4.3,1.9
볶음 우동,80,9.69,3.3,2.86
어묵 우동,52,9.51,1.6,0.65
장국국수,144,21.12,6.4,3.06
쟁반국수,112,19.06,4.1,2.29
짜장면,98,19.22,3.8,1.2
치즈 스파게티_해물,99,15.18,4.5,2.09
해물 스파게티,82,12.76,4.8,1.13
닭죽,135,15.17,6.6,4.78
닭죽_채소,99,12.77,5.88,2.45
소고기버섯죽,100,14.9,2.8,3.0
잣죽,151,24.83,3.0,4.27
전복죽,120,19.12,3.1,3.0
참치죽,60,8.45,2.4,1.8
채소죽,47,9.68,1.0,0.32
채소죽_달걀,61,9.88,1.4,1.69
팥죽,121,24.91,4.3,0.27
호박죽,71,16.08,1.39,0.28
감자스프,86,8.13,2.9,4.45
들깨죽,155,21.49,3.8,5.9
땅콩죽,147,24.97,3.9,3.29
소고기 감자죽,82,11.19,2.6,2.71
애호박죽,77,15.0,1.4,0.96
잡곡죽,81,14.21,3.5,1.17
찹쌀죽,63,13.39,1.1,0.27
홍합 미나리죽,49,9.88,1.5,0.31
홍합 소고기죽,80,10.92,3.8,2.03
흰죽,64,13.49,1.2,0.28
갈비탕,39,2.71,2.19,2.13
감자국,22,4.09,1.5,0.1
감자국_소고기,37,4.04,2.0,1.42
곰탕,65,6.53,3.4,2.61
김치국_김치_콩나물,10,1.38,0.94,0.27
김치국_두부,18,1.7,1.6,0.51
김치국_콩나물,8,1.08,0.6,0.18
달걀국,16,1.01,1.53,0.68
닭고기육개장,31,1.28,3.26,1.51
닭곰탕,48,2.73,4.6,1.98
된장국_근대,12,1.71,0.9,0.34
된장국_냉이_두부,20,2.0,1.82,0.63
된장국_미역,12,1.43,1.21,0.42
된장국_시금치,15,2.45,1.14,0.32
된장국_시래기,17,2.33,1.09,0.6
된장국_아욱,15,2.47,1.07,0.26
된장국_얼갈이배추,13,1.72,0.94,0.45
된장국_유부,22,1.5,1.46,1.23
된장국_호박잎,17,2.54,1.33,0.37
들깨국,14,1.42,0.58,0.76
무국_들깨,14,1.37,0.6,0.76
무국_소고기,26,0.99,1.9,1.66
무국_소고기_콩나물,36,2.16,2.9,1.83
무국_소고기_당면,45,5.36,1.9,1.78
무국_어묵,22,2.62,1.9,0.4
미소된장국,23,2.12,1.85,0.92
미역국,7,0.94,0.8,0.32
미역국_바지락,8,1.11,0.9,0.16
미역국_북어,11,0.77,1.8,0.26
미역국_소고기,23,1.28,1.69,1.38
배추국,9,0.89,1.3,0.1
배추국_들깨,21,1.85,1.1,1.26
북어국_무,30,0.97,4.5,0.82
북어국_무_두부,17,0.82,2.2,0.48
북어국_콩나물,14,0.96,2.02,0.37
북어국_달걀,32,0.89,4.9,0.91
사골국,35,2.94,1.8,1.67
삼계탕,77,5.0,6.7,3.17
